[k](T+),F(S+),S+,[K-k](T-),F(S-),S-,S+ U S-,F(S+ U S-),graphid
1,235.44777193879096,{18},5,89.08023215669222,"{1, 14, 22, 23, 25}","{1, 18, 22, 23, 25, 14}",238.54519247121004,4
2,313.2714285714286,"{18, 5}",4,86.74509812582065,"{1, 23, 14, 25}","{1, 18, 5, 23, 25, 14}",313.34404761904767,4
3,315.72063492063495,"{18, 3, 5}",3,84.64859941725497,"{1, 14, 25}","{1, 18, 3, 5, 25, 14}",315.79325396825396,4
4,318.3095238095238,"{9, 18, 3, 5}",2,82.6923338923389,"{1, 14}","{1, 18, 3, 5, 9, 14}",318.3095238095238,4
5,319.14285714285717,"{3, 5, 8, 9, 18}",1,80.83132969627898,{14},"{18, 3, 5, 8, 9, 14}",319.14285714285717,4
6,319.14285714285717,"{3, 5, 8, 9, 18, 31}",0,79.04920389342386,set(),"{18, 3, 5, 8, 9, 31}",319.14285714285717,4
0,81.11245389086359,set(),0,81.11245389086359,set(),set(),81.11245389086359,5
0,81.11245389086359,set(),2,84.69708475257526,"{1, 14}","{1, 14}",84.69708475257526,5
1,265.6534471236852,{18},1,82.87641677482146,{14},"{18, 14}",266.0240381987937,5
2,319.6269841269841,"{18, 5}",0,81.11245389086359,set(),"{18, 5}",319.6269841269841,5
0,81.11245389086359,set(),4,88.83714722990663,"{1, 23, 14, 25}","{1, 23, 14, 25}",88.83714722990663,5
1,265.6534471236852,{18},3,86.69428488410159,"{1, 14, 25}","{1, 18, 14, 25}",266.872926728213,5
2,319.6269841269841,"{18, 5}",2,84.69708475257526,"{1, 14}","{1, 18, 5, 14}",319.657212885154,5
3,321.6349206349206,"{18, 3, 5}",1,82.87641677482146,{14},"{18, 3, 5, 14}",321.6349206349206,5
4,323.3571428571429,"{9, 18, 3, 5}",0,81.11245389086359,set(),"{9, 18, 3, 5}",323.3571428571429,5
0,81.11245389086359,set(),6,93.19171466505567,"{1, 14, 15, 22, 23, 25}","{1, 22, 23, 25, 14, 15}",93.19171466505567,5
1,265.6534471236852,{18},5,91.03404229146042,"{1, 14, 22, 23, 25}","{1, 18, 22, 23, 25, 14}",267.9064046274385,5
2,319.6269841269841,"{18, 5}",4,88.83714722990663,"{1, 23, 14, 25}","{1, 18, 5, 23, 25, 14}",319.7586233211233,5
3,321.6349206349206,"{18, 3, 5}",3,86.69428488410159,"{1, 14, 25}","{1, 18, 3, 5, 25, 14}",321.6488095238095,5
4,323.3571428571429,"{9, 18, 3, 5}",2,84.69708475257526,"{1, 14}","{1, 18, 3, 5, 9, 14}",323.3571428571429,5
5,324.0,"{3, 5, 8, 9, 18}",1,82.87641677482146,{14},"{18, 3, 5, 8, 9, 14}",324.0,5
6,324.0,"{3, 5, 8, 9, 18, 31}",0,81.11245389086359,set(),"{18, 3, 5, 8, 9, 31}",324.0,5
0,80.619938699188,set(),0,80.619938699188,set(),set(),80.619938699188,6
