K,B,Sg,Sg_lbls,F(Sg),Sgb,Sgb_lbls,F(Sgb)b4B,F(Sgb),Boostedgb,usedBbudgetgb,Sbg,Sbg_lbls,F(Sbg)b4B,F(Sbg),Boostedbg,usedBbudgetbg,r,n,m,greedyTime,greedyBoostTime,boostGreedyTime,dataset,graphid
4,4,"{17, 2, 38, 39}","{17: -1, 2: 1, 38: 1, 39: 1}",72.16666666666666,"{17, 2, 38, 39}","{17: -1, 2: 1, 38: 1, 39: 1}",72.16666666666666,76.16666666666666,"[0, 1, 2, 3]",4,"{17, 2, 38, 39}","{17: -1, 2: 1, 38: 1, 39: 1}",72.16666666666666,76.16666666666666,"[0, 1, 2, 3]",4,5.5,206,32,0.09697365760803223,0.10127091407775879,0.11652994155883789,studentmath (30),3
4,3,"{17, 2, 38, 39}","{17: -1, 2: 1, 38: 1, 39: 1}",72.16666666666666,"{17, 2, 38, 39}","{17: -1, 2: 1, 38: 1, 39: 1}",72.16666666666666,75.16666666666666,"[0, 1, 2]",3,"{17, 2, 38, 39}","{17: -1, 2: 1, 38: 1, 39: 1}",72.16666666666666,75.16666666666666,"[0, 1, 2]",3,5.5,206,32,0.11624598503112793,0.11033201217651367,0.12116599082946777,studentmath (30),3
4,2,"{17, 2, 38, 39}","{17: -1, 2: 1, 38: 1, 39: 1}",72.16666666666666,"{17, 2, 38, 39}","{17: -1, 2: 1, 38: 1, 39: 1}",72.16666666666666,74.16666666666666,"[0, 1]",2,"{17, 2, 38, 39}","{17: -1, 2: 1, 38: 1, 39: 1}",72.16666666666666,74.16666666666666,"[0, 1]",2,5.5,206,32,0.09512591361999512,0.08941006660461426,0.08992409706115723,studentmath (30),3
4,1,"{17, 2, 38, 39}","{17: -1, 2: 1, 38: 1, 39: 1}",72.16666666666666,"{17, 2, 38, 39}","{17: -1, 2: 1, 38: 1, 39: 1}",72.16666666666666,73.16666666666666,[0],1,"{17, 2, 38, 39}","{17: -1, 2: 1, 38: 1, 39: 1}",72.16666666666666,73.16666666666666,[0],1,5.5,206,32,0.10915994644165039,0.13101816177368164,0.10782313346862793,studentmath (30),3
4,0,"{17, 2, 38, 39}","{17: -1, 2: 1, 38: 1, 39: 1}",72.16666666666666,"{17, 2, 38, 39}","{17: -1, 2: 1, 38: 1, 39: 1}",72.16666666666666,72.16666666666666,[],0,"{17, 2, 38, 39}","{17: -1, 2: 1, 38: 1, 39: 1}",72.16666666666666,72.16666666666666,[],0,5.5,206,32,0.09382390975952148,0.09681916236877441,0.09236979484558105,studentmath (30),3
5,4,"{2, 38, 7, 39, 17}","{2: 1, 38: 1, 7: 1, 39: 1, 17: -1}",73.16666666666667,"{2, 38, 7, 39, 17}","{2: 1, 38: 1, 7: 1, 39: 1, 17: -1}",73.16666666666667,77.16666666666667,"[0, 1, 2, 3]",4,"{2, 38, 7, 39, 17}","{2: 1, 38: 1, 7: 1, 39: 1, 17: -1}",73.16666666666667,77.16666666666667,"[0, 1, 2, 3]",4,5.5,206,32,0.11867213249206543,0.14229989051818848,0.15160608291625977,studentmath (30),3
5,3,"{2, 38, 7, 39, 17}","{2: 1, 38: 1, 7: 1, 39: 1, 17: -1}",73.16666666666667,"{2, 38, 7, 39, 17}","{2: 1, 38: 1, 7: 1, 39: 1, 17: -1}",73.16666666666667,76.16666666666667,"[0, 1, 2]",3,"{2, 38, 7, 39, 17}","{2: 1, 38: 1, 7: 1, 39: 1, 17: -1}",73.16666666666667,76.16666666666667,"[0, 1, 2]",3,5.5,206,32,0.11142873764038086,0.12733006477355957,0.13137006759643555,studentmath (30),3
5,2,"{2, 38, 7, 39, 17}","{2: 1, 38: 1, 7: 1, 39: 1, 17: -1}",73.16666666666667,"{2, 38, 7, 39, 17}","{2: 1, 38: 1, 7: 1, 39: 1, 17: -1}",73.16666666666667,75.16666666666667,"[0, 1]",2,"{2, 38, 7, 39, 17}","{2: 1, 38: 1, 7: 1, 39: 1, 17: -1}",73.16666666666667,75.16666666666667,"[0, 1]",2,5.5,206,32,0.12109589576721191,0.12633800506591797,0.1296367645263672,studentmath (30),3
5,1,"{2, 38, 7, 39, 17}","{2: 1, 38: 1, 7: 1, 39: 1, 17: -1}",73.16666666666667,"{2, 38, 7, 39, 17}","{2: 1, 38: 1, 7: 1, 39: 1, 17: -1}",73.16666666666667,74.16666666666667,[0],1,"{2, 38, 7, 39, 17}","{2: 1, 38: 1, 7: 1, 39: 1, 17: -1}",73.16666666666667,74.16666666666667,[0],1,5.5,206,32,0.14505600929260254,0.11427092552185059,0.12336492538452148,studentmath (30),3
5,0,"{2, 38, 7, 39, 17}","{2: 1, 38: 1, 7: 1, 39: 1, 17: -1}",73.16666666666667,"{2, 38, 7, 39, 17}","{2: 1, 38: 1, 7: 1, 39: 1, 17: -1}",73.16666666666667,73.16666666666667,[],0,"{2, 38, 7, 39, 17}","{2: 1, 38: 1, 7: 1, 39: 1, 17: -1}",73.16666666666667,73.16666666666667,[],0,5.5,206,32,0.11434388160705566,0.11742305755615234,0.1175680160522461,studentmath (30),3
1,4,{38},{38: 1},98.16825396825398,{38},{38: 1},98.16825396825398,102.16825396825398,"[0, 3, 7, 8]",4,{38},{38: 1},98.16825396825398,102.16825396825398,"[0, 3, 7, 8]",4,6.0,206,38,0.03904318809509277,0.03730273246765137,0.041744232177734375,studentmath (30),4
1,3,{38},{38: 1},98.16825396825398,{38},{38: 1},98.16825396825398,101.16825396825398,"[0, 3, 7]",3,{38},{38: 1},98.16825396825398,101.16825396825398,"[0, 3, 7]",3,6.0,206,38,0.042292118072509766,0.042095184326171875,0.04219508171081543,studentmath (30),4
1,2,{38},{38: 1},98.16825396825398,{38},{38: 1},98.16825396825398,100.16825396825398,"[0, 3]",2,{38},{38: 1},98.16825396825398,100.16825396825398,"[0, 3]",2,6.0,206,38,0.04531097412109375,0.04158306121826172,0.03897976875305176,studentmath (30),4
1,1,{38},{38: 1},98.16825396825398,{38},{38: 1},98.16825396825398,99.16825396825398,[0],1,{38},{38: 1},98.16825396825398,99.16825396825398,[0],1,6.0,206,38,0.037461042404174805,0.0378570556640625,0.03916597366333008,studentmath (30),4
1,0,{38},{38: 1},98.16825396825398,{38},{38: 1},98.16825396825398,98.16825396825398,[],0,{38},{38: 1},98.16825396825398,98.16825396825398,[],0,6.0,206,38,0.03631186485290527,0.0394291877746582,0.03777885437011719,studentmath (30),4
2,4,"{2, 38}","{2: 1, 38: 1}",106.6702380952381,"{2, 38}","{2: 1, 38: 1}",106.6702380952381,110.6702380952381,"[0, 3, 7, 8]",4,"{2, 38}","{2: 1, 38: 1}",106.6702380952381,110.6702380952381,"[0, 3, 7, 8]",4,6.0,206,38,0.07480597496032715,0.07938885688781738,0.08055615425109863,studentmath (30),4
2,3,"{2, 38}","{2: 1, 38: 1}",106.6702380952381,"{2, 38}","{2: 1, 38: 1}",106.6702380952381,109.6702380952381,"[0, 3, 7]",3,"{2, 38}","{2: 1, 38: 1}",106.6702380952381,109.6702380952381,"[0, 3, 7]",3,6.0,206,38,0.06917500495910645,0.07465696334838867,0.07421374320983887,studentmath (30),4
2,2,"{2, 38}","{2: 1, 38: 1}",106.6702380952381,"{2, 38}","{2: 1, 38: 1}",106.6702380952381,108.6702380952381,"[0, 3]",2,"{2, 38}","{2: 1, 38: 1}",106.6702380952381,108.6702380952381,"[0, 3]",2,6.0,206,38,0.07006478309631348,0.07539820671081543,0.07518696784973145,studentmath (30),4
2,1,"{2, 38}","{2: 1, 38: 1}",106.6702380952381,"{2, 38}","{2: 1, 38: 1}",106.6702380952381,107.6702380952381,[0],1,"{2, 38}","{2: 1, 38: 1}",106.6702380952381,107.6702380952381,[0],1,6.0,206,38,0.07527709007263184,0.07207608222961426,0.07517099380493164,studentmath (30),4
2,0,"{2, 38}","{2: 1, 38: 1}",106.6702380952381,"{2, 38}","{2: 1, 38: 1}",106.6702380952381,106.6702380952381,[],0,"{2, 38}","{2: 1, 38: 1}",106.6702380952381,106.6702380952381,[],0,6.0,206,38,0.07307600975036621,0.07354211807250977,0.0775909423828125,studentmath (30),4
3,4,"{2, 38, 6}","{2: 1, 38: 1, 6: 1}",109.76190476190477,"{2, 38, 6}","{2: 1, 38: 1, 6: 1}",109.76190476190477,113.76190476190477,"[0, 3, 7, 8]",4,"{2, 38, 6}","{2: 1, 38: 1, 6: 1}",109.76190476190477,113.76190476190477,"[0, 3, 7, 8]",4,6.0,206,38,0.12064194679260254,0.11569690704345703,0.13437128067016602,studentmath (30),4
3,3,"{2, 38, 6}","{2: 1, 38: 1, 6: 1}",109.76190476190477,"{2, 38, 6}","{2: 1, 38: 1, 6: 1}",109.76190476190477,112.76190476190477,"[0, 3, 7]",3,"{2, 38, 6}","{2: 1, 38: 1, 6: 1}",109.76190476190477,112.76190476190477,"[0, 3, 7]",3,6.0,206,38,0.11880016326904297,0.11034917831420898,0.11014485359191895,studentmath (30),4
3,2,"{2, 38, 6}","{2: 1, 38: 1, 6: 1}",109.76190476190477,"{2, 38, 6}","{2: 1, 38: 1, 6: 1}",109.76190476190477,111.76190476190477,"[0, 3]",2,"{2, 38, 6}","{2: 1, 38: 1, 6: 1}",109.76190476190477,111.76190476190477,"[0, 3]",2,6.0,206,38,0.11260008811950684,0.11266779899597168,0.1130518913269043,studentmath (30),4
3,1,"{2, 38, 6}","{2: 1, 38: 1, 6: 1}",109.76190476190477,"{2, 38, 6}","{2: 1, 38: 1, 6: 1}",109.76190476190477,110.76190476190477,[0],1,"{2, 38, 6}","{2: 1, 38: 1, 6: 1}",109.76190476190477,110.76190476190477,[0],1,6.0,206,38,0.1202230453491211,0.14094281196594238,0.13782095909118652,studentmath (30),4
3,0,"{2, 38, 6}","{2: 1, 38: 1, 6: 1}",109.76190476190477,"{2, 38, 6}","{2: 1, 38: 1, 6: 1}",109.76190476190477,109.76190476190477,[],0,"{2, 38, 6}","{2: 1, 38: 1, 6: 1}",109.76190476190477,109.76190476190477,[],0,6.0,206,38,0.11691474914550781,0.12176728248596191,0.1193389892578125,studentmath (30),4
4,4,"{25, 2, 38, 6}","{25: 1, 2: 1, 38: 1, 6: 1}",112.5,"{25, 2, 38, 6}","{25: 1, 2: 1, 38: 1, 6: 1}",112.5,116.5,"[0, 3, 7, 8]",4,"{25, 2, 38, 6}","{25: 1, 2: 1, 38: 1, 6: 1}",112.5,116.5,"[0, 3, 7, 8]",4,6.0,206,38,0.15010571479797363,0.15235614776611328,0.16946697235107422,studentmath (30),4
4,3,"{25, 2, 38, 6}","{25: 1, 2: 1, 38: 1, 6: 1}",112.5,"{25, 2, 38, 6}","{25: 1, 2: 1, 38: 1, 6: 1}",112.5,115.5,"[0, 3, 7]",3,"{25, 2, 38, 6}","{25: 1, 2: 1, 38: 1, 6: 1}",112.5,115.5,"[0, 3, 7]",3,6.0,206,38,0.14447593688964844,0.15059113502502441,0.1444101333618164,studentmath (30),4
4,2,"{25, 2, 38, 6}","{25: 1, 2: 1, 38: 1, 6: 1}",112.5,"{25, 2, 38, 6}","{25: 1, 2: 1, 38: 1, 6: 1}",112.5,114.5,"[0, 3]",2,"{25, 2, 38, 6}","{25: 1, 2: 1, 38: 1, 6: 1}",112.5,114.5,"[0, 3]",2,6.0,206,38,0.15800690650939941,0.15835309028625488,0.1454761028289795,studentmath (30),4
4,1,"{25, 2, 38, 6}","{25: 1, 2: 1, 38: 1, 6: 1}",112.5,"{25, 2, 38, 6}","{25: 1, 2: 1, 38: 1, 6: 1}",112.5,113.5,[0],1,"{25, 2, 38, 6}","{25: 1, 2: 1, 38: 1, 6: 1}",112.5,113.5,[0],1,6.0,206,38,0.14479684829711914,0.16585302352905273,0.14126300811767578,studentmath (30),4
4,0,"{25, 2, 38, 6}","{25: 1, 2: 1, 38: 1, 6: 1}",112.5,"{25, 2, 38, 6}","{25: 1, 2: 1, 38: 1, 6: 1}",112.5,112.5,[],0,"{25, 2, 38, 6}","{25: 1, 2: 1, 38: 1, 6: 1}",112.5,112.5,[],0,6.0,206,38,0.14191484451293945,0.1620950698852539,0.18985390663146973,studentmath (30),4
5,4,"{2, 38, 39, 6, 25}","{2: 1, 38: 1, 39: 1, 6: 1, 25: 1}",115.16666666666666,"{2, 38, 39, 6, 25}","{2: 1, 38: 1, 39: 1, 6: 1, 25: 1}",115.16666666666666,119.16666666666666,"[0, 3, 7, 8]",4,"{2, 38, 39, 6, 25}","{2: 1, 38: 1, 39: 1, 6: 1, 25: 1}",115.16666666666666,119.16666666666666,"[0, 3, 7, 8]",4,6.0,206,38,0.17582082748413086,0.1937100887298584,0.21234893798828125,studentmath (30),4
5,3,"{2, 38, 39, 6, 25}","{2: 1, 38: 1, 39: 1, 6: 1, 25: 1}",115.16666666666666,"{2, 38, 39, 6, 25}","{2: 1, 38: 1, 39: 1, 6: 1, 25: 1}",115.16666666666666,118.16666666666666,"[0, 3, 7]",3,"{2, 38, 39, 6, 25}","{2: 1, 38: 1, 39: 1, 6: 1, 25: 1}",115.16666666666666,118.16666666666666,"[0, 3, 7]",3,6.0,206,38,0.19927716255187988,0.21225595474243164,0.21534395217895508,studentmath (30),4
5,2,"{2, 38, 39, 6, 25}","{2: 1, 38: 1, 39: 1, 6: 1, 25: 1}",115.16666666666666,"{2, 38, 39, 6, 25}","{2: 1, 38: 1, 39: 1, 6: 1, 25: 1}",115.16666666666666,117.16666666666666,"[0, 3]",2,"{2, 38, 39, 6, 25}","{2: 1, 38: 1, 39: 1, 6: 1, 25: 1}",115.16666666666666,117.16666666666666,"[0, 3]",2,6.0,206,38,0.2009427547454834,0.18146991729736328,0.19651508331298828,studentmath (30),4
5,1,"{2, 38, 39, 6, 25}","{2: 1, 38: 1, 39: 1, 6: 1, 25: 1}",115.16666666666666,"{2, 38, 39, 6, 25}","{2: 1, 38: 1, 39: 1, 6: 1, 25: 1}",115.16666666666666,116.16666666666666,[0],1,"{2, 38, 39, 6, 25}","{2: 1, 38: 1, 39: 1, 6: 1, 25: 1}",115.16666666666666,116.16666666666666,[0],1,6.0,206,38,0.18546509742736816,0.21313786506652832,0.21962380409240723,studentmath (30),4
5,0,"{2, 38, 39, 6, 25}","{2: 1, 38: 1, 39: 1, 6: 1, 25: 1}",115.16666666666666,"{2, 38, 39, 6, 25}","{2: 1, 38: 1, 39: 1, 6: 1, 25: 1}",115.16666666666666,115.16666666666666,[],0,"{2, 38, 39, 6, 25}","{2: 1, 38: 1, 39: 1, 6: 1, 25: 1}",115.16666666666666,115.16666666666666,[],0,6.0,206,38,0.17496609687805176,0.21316194534301758,0.1883220672607422,studentmath (30),4
1,4,{38},{38: 1},125.04367299367298,{38},{38: 1},125.04367299367298,129.043672993673,"[0, 3, 7, 8]",4,{38},{38: 1},125.04367299367298,129.043672993673,"[0, 3, 7, 8]",4,6.5,206,39,0.05566215515136719,0.057396888732910156,0.07025885581970215,studentmath (30),5
1,3,{38},{38: 1},125.04367299367298,{38},{38: 1},125.04367299367298,128.043672993673,"[0, 3, 7]",3,{38},{38: 1},125.04367299367298,128.043672993673,"[0, 3, 7]",3,6.5,206,39,0.07924294471740723,0.08102297782897949,0.05525016784667969,studentmath (30),5
1,2,{38},{38: 1},125.04367299367298,{38},{38: 1},125.04367299367298,127.04367299367298,"[0, 3]",2,{38},{38: 1},125.04367299367298,127.04367299367298,"[0, 3]",2,6.5,206,39,0.05572080612182617,0.05747509002685547,0.05550575256347656,studentmath (30),5
1,1,{38},{38: 1},125.04367299367298,{38},{38: 1},125.04367299367298,126.04367299367298,[0],1,{38},{38: 1},125.04367299367298,126.04367299367298,[0],1,6.5,206,39,0.05963921546936035,0.07113313674926758,0.06722831726074219,studentmath (30),5
1,0,{38},{38: 1},125.04367299367298,{38},{38: 1},125.04367299367298,125.04367299367298,[],0,{38},{38: 1},125.04367299367298,125.04367299367298,[],0,6.5,206,39,0.06296014785766602,0.06257200241088867,0.06367993354797363,studentmath (30),5
2,4,"{2, 38}","{2: 1, 38: 1}",135.79871794871795,"{2, 38}","{2: 1, 38: 1}",135.79871794871795,139.79871794871795,"[0, 3, 7, 8]",4,"{2, 38}","{2: 1, 38: 1}",135.79871794871795,139.79871794871795,"[0, 3, 7, 8]",4,6.5,206,39,0.11687874794006348,0.11313724517822266,0.16524314880371094,studentmath (30),5
2,3,"{2, 38}","{2: 1, 38: 1}",135.79871794871795,"{2, 38}","{2: 1, 38: 1}",135.79871794871795,138.79871794871795,"[0, 3, 7]",3,"{2, 38}","{2: 1, 38: 1}",135.79871794871795,138.79871794871795,"[0, 3, 7]",3,6.5,206,39,0.10761713981628418,0.11167120933532715,0.10867786407470703,studentmath (30),5
2,2,"{2, 38}","{2: 1, 38: 1}",135.79871794871795,"{2, 38}","{2: 1, 38: 1}",135.79871794871795,137.79871794871795,"[0, 3]",2,"{2, 38}","{2: 1, 38: 1}",135.79871794871795,137.79871794871795,"[0, 3]",2,6.5,206,39,0.11981582641601562,0.12197995185852051,0.12299227714538574,studentmath (30),5
2,1,"{2, 38}","{2: 1, 38: 1}",135.79871794871795,"{2, 38}","{2: 1, 38: 1}",135.79871794871795,136.79871794871795,[0],1,"{2, 38}","{2: 1, 38: 1}",135.79871794871795,136.79871794871795,[0],1,6.5,206,39,0.11106991767883301,0.10972905158996582,0.13060808181762695,studentmath (30),5
2,0,"{2, 38}","{2: 1, 38: 1}",135.79871794871795,"{2, 38}","{2: 1, 38: 1}",135.79871794871795,135.79871794871795,[],0,"{2, 38}","{2: 1, 38: 1}",135.79871794871795,135.79871794871795,[],0,6.5,206,39,0.10809016227722168,0.10463404655456543,0.10977602005004883,studentmath (30),5
3,4,"{0, 2, 38}","{0: 1, 2: 1, 38: 1}",141.09999999999997,"{0, 2, 38}","{0: 1, 2: 1, 38: 1}",141.09999999999997,145.09999999999997,"[0, 3, 7, 8]",4,"{0, 2, 38}","{0: 1, 2: 1, 38: 1}",141.09999999999997,145.09999999999997,"[0, 3, 7, 8]",4,6.5,206,39,0.16710186004638672,0.1682438850402832,0.16443419456481934,studentmath (30),5
3,3,"{0, 2, 38}","{0: 1, 2: 1, 38: 1}",141.09999999999997,"{0, 2, 38}","{0: 1, 2: 1, 38: 1}",141.09999999999997,144.09999999999997,"[0, 3, 7]",3,"{0, 2, 38}","{0: 1, 2: 1, 38: 1}",141.09999999999997,144.09999999999997,"[0, 3, 7]",3,6.5,206,39,0.16712093353271484,0.17360782623291016,0.1749889850616455,studentmath (30),5
3,2,"{0, 2, 38}","{0: 1, 2: 1, 38: 1}",141.09999999999997,"{0, 2, 38}","{0: 1, 2: 1, 38: 1}",141.09999999999997,143.09999999999997,"[0, 3]",2,"{0, 2, 38}","{0: 1, 2: 1, 38: 1}",141.09999999999997,143.09999999999997,"[0, 3]",2,6.5,206,39,0.15882205963134766,0.1551361083984375,0.15439629554748535,studentmath (30),5
3,1,"{0, 2, 38}","{0: 1, 2: 1, 38: 1}",141.09999999999997,"{0, 2, 38}","{0: 1, 2: 1, 38: 1}",141.09999999999997,142.09999999999997,[0],1,"{0, 2, 38}","{0: 1, 2: 1, 38: 1}",141.09999999999997,142.09999999999997,[0],1,6.5,206,39,0.15932321548461914,0.15508794784545898,0.15899991989135742,studentmath (30),5
3,0,"{0, 2, 38}","{0: 1, 2: 1, 38: 1}",141.09999999999997,"{0, 2, 38}","{0: 1, 2: 1, 38: 1}",141.09999999999997,141.09999999999997,[],0,"{0, 2, 38}","{0: 1, 2: 1, 38: 1}",141.09999999999997,141.09999999999997,[],0,6.5,206,39,0.17446494102478027,0.15331101417541504,0.15850090980529785,studentmath (30),5
4,4,"{0, 2, 28, 38}","{0: 1, 2: 1, 28: 1, 38: 1}",144.51666666666665,"{0, 2, 28, 38}","{0: 1, 2: 1, 28: 1, 38: 1}",144.51666666666665,148.51666666666665,"[0, 3, 7, 8]",4,"{0, 2, 28, 38}","{0: 1, 2: 1, 28: 1, 38: 1}",144.51666666666665,148.51666666666665,"[0, 3, 7, 8]",4,6.5,206,39,0.2967078685760498,0.2309110164642334,0.21857714653015137,studentmath (30),5
4,3,"{0, 2, 28, 38}","{0: 1, 2: 1, 28: 1, 38: 1}",144.51666666666665,"{0, 2, 28, 38}","{0: 1, 2: 1, 28: 1, 38: 1}",144.51666666666665,147.51666666666665,"[0, 3, 7]",3,"{0, 2, 28, 38}","{0: 1, 2: 1, 28: 1, 38: 1}",144.51666666666665,147.51666666666665,"[0, 3, 7]",3,6.5,206,39,0.21851205825805664,0.23381280899047852,0.24360227584838867,studentmath (30),5
4,2,"{0, 2, 28, 38}","{0: 1, 2: 1, 28: 1, 38: 1}",144.51666666666665,"{0, 2, 28, 38}","{0: 1, 2: 1, 28: 1, 38: 1}",144.51666666666665,146.51666666666665,"[0, 3]",2,"{0, 2, 28, 38}","{0: 1, 2: 1, 28: 1, 38: 1}",144.51666666666665,146.51666666666665,"[0, 3]",2,6.5,206,39,0.19584298133850098,0.21517610549926758,0.22074389457702637,studentmath (30),5
4,1,"{0, 2, 28, 38}","{0: 1, 2: 1, 28: 1, 38: 1}",144.51666666666665,"{0, 2, 28, 38}","{0: 1, 2: 1, 28: 1, 38: 1}",144.51666666666665,145.51666666666665,[0],1,"{0, 2, 28, 38}","{0: 1, 2: 1, 28: 1, 38: 1}",144.51666666666665,145.51666666666665,[0],1,6.5,206,39,0.20784878730773926,0.20699501037597656,0.2134542465209961,studentmath (30),5
4,0,"{0, 2, 28, 38}","{0: 1, 2: 1, 28: 1, 38: 1}",144.51666666666665,"{0, 2, 28, 38}","{0: 1, 2: 1, 28: 1, 38: 1}",144.51666666666665,144.51666666666665,[],0,"{0, 2, 28, 38}","{0: 1, 2: 1, 28: 1, 38: 1}",144.51666666666665,144.51666666666665,[],0,6.5,206,39,0.21243000030517578,0.21589875221252441,0.21764802932739258,studentmath (30),5
5,4,"{0, 2, 38, 27, 28}","{0: 1, 2: 1, 38: 1, 27: 1, 28: 1}",147.16666666666663,"{0, 2, 38, 27, 28}","{0: 1, 2: 1, 38: 1, 27: 1, 28: 1}",147.16666666666663,151.16666666666663,"[0, 3, 7, 8]",4,"{0, 2, 38, 27, 28}","{0: 1, 2: 1, 38: 1, 27: 1, 28: 1}",147.16666666666663,151.16666666666663,"[0, 3, 7, 8]",4,6.5,206,39,0.26497578620910645,0.2666640281677246,0.3058791160583496,studentmath (30),5
5,3,"{0, 2, 38, 27, 28}","{0: 1, 2: 1, 38: 1, 27: 1, 28: 1}",147.16666666666663,"{0, 2, 38, 27, 28}","{0: 1, 2: 1, 38: 1, 27: 1, 28: 1}",147.16666666666663,150.16666666666663,"[0, 3, 7]",3,"{0, 2, 38, 27, 28}","{0: 1, 2: 1, 38: 1, 27: 1, 28: 1}",147.16666666666663,150.16666666666663,"[0, 3, 7]",3,6.5,206,39,0.2579200267791748,0.2507789134979248,0.23689484596252441,studentmath (30),5
5,2,"{0, 2, 38, 27, 28}","{0: 1, 2: 1, 38: 1, 27: 1, 28: 1}",147.16666666666663,"{0, 2, 38, 27, 28}","{0: 1, 2: 1, 38: 1, 27: 1, 28: 1}",147.16666666666663,149.16666666666663,"[0, 3]",2,"{0, 2, 38, 27, 28}","{0: 1, 2: 1, 38: 1, 27: 1, 28: 1}",147.16666666666663,149.16666666666663,"[0, 3]",2,6.5,206,39,0.24712705612182617,0.2696797847747803,0.26366591453552246,studentmath (30),5
5,1,"{0, 2, 38, 27, 28}","{0: 1, 2: 1, 38: 1, 27: 1, 28: 1}",147.16666666666663,"{0, 2, 38, 27, 28}","{0: 1, 2: 1, 38: 1, 27: 1, 28: 1}",147.16666666666663,148.16666666666663,[0],1,"{0, 2, 38, 27, 28}","{0: 1, 2: 1, 38: 1, 27: 1, 28: 1}",147.16666666666663,148.16666666666663,[0],1,6.5,206,39,0.2550821304321289,0.27189087867736816,0.25697994232177734,studentmath (30),5
5,0,"{0, 2, 38, 27, 28}","{0: 1, 2: 1, 38: 1, 27: 1, 28: 1}",147.16666666666663,"{0, 2, 38, 27, 28}","{0: 1, 2: 1, 38: 1, 27: 1, 28: 1}",147.16666666666663,147.16666666666663,[],0,"{0, 2, 38, 27, 28}","{0: 1, 2: 1, 38: 1, 27: 1, 28: 1}",147.16666666666663,147.16666666666663,[],0,6.5,206,39,0.24144220352172852,0.24688291549682617,0.25588202476501465,studentmath (30),5
1,4,{38},{38: 1},151.4931748806749,{38},{38: 1},151.4931748806749,155.4931748806749,"[0, 3, 8, 12]",4,{38},{38: 1},151.4931748806749,155.4931748806749,"[0, 3, 8, 12]",4,7.0,206,39,0.07731986045837402,0.07108664512634277,0.07153201103210449,studentmath (30),6
1,3,{38},{38: 1},151.4931748806749,{38},{38: 1},151.4931748806749,154.4931748806749,"[0, 3, 8]",3,{38},{38: 1},151.4931748806749,154.4931748806749,"[0, 3, 8]",3,7.0,206,39,0.07380986213684082,0.07880711555480957,0.06997394561767578,studentmath (30),6
1,2,{38},{38: 1},151.4931748806749,{38},{38: 1},151.4931748806749,153.4931748806749,"[0, 3]",2,{38},{38: 1},151.4931748806749,153.4931748806749,"[0, 3]",2,7.0,206,39,0.07074189186096191,0.0764150619506836,0.07738399505615234,studentmath (30),6
1,1,{38},{38: 1},151.4931748806749,{38},{38: 1},151.4931748806749,152.4931748806749,[0],1,{38},{38: 1},151.4931748806749,152.4931748806749,[0],1,7.0,206,39,0.07199597358703613,0.07255315780639648,0.07396483421325684,studentmath (30),6
1,0,{38},{38: 1},151.4931748806749,{38},{38: 1},151.4931748806749,151.4931748806749,[],0,{38},{38: 1},151.4931748806749,151.4931748806749,[],0,7.0,206,39,0.06949925422668457,0.08054995536804199,0.07791996002197266,studentmath (30),6
2,4,"{2, 38}","{2: 1, 38: 1}",161.99740259740264,"{2, 38}","{2: 1, 38: 1}",161.99740259740264,165.99740259740264,"[0, 3, 8, 12]",4,"{2, 38}","{2: 1, 38: 1}",161.99740259740264,165.99740259740264,"[0, 3, 8, 12]",4,7.0,206,39,0.13895511627197266,0.15428876876831055,0.13737201690673828,studentmath (30),6
2,3,"{2, 38}","{2: 1, 38: 1}",161.99740259740264,"{2, 38}","{2: 1, 38: 1}",161.99740259740264,164.99740259740264,"[0, 3, 8]",3,"{2, 38}","{2: 1, 38: 1}",161.99740259740264,164.99740259740264,"[0, 3, 8]",3,7.0,206,39,0.13783502578735352,0.15301990509033203,0.15910887718200684,studentmath (30),6
2,2,"{2, 38}","{2: 1, 38: 1}",161.99740259740264,"{2, 38}","{2: 1, 38: 1}",161.99740259740264,163.99740259740264,"[0, 3]",2,"{2, 38}","{2: 1, 38: 1}",161.99740259740264,163.99740259740264,"[0, 3]",2,7.0,206,39,0.1517200469970703,0.14329004287719727,0.16557598114013672,studentmath (30),6
2,1,"{2, 38}","{2: 1, 38: 1}",161.99740259740264,"{2, 38}","{2: 1, 38: 1}",161.99740259740264,162.99740259740264,[0],1,"{2, 38}","{2: 1, 38: 1}",161.99740259740264,162.99740259740264,[0],1,7.0,206,39,0.1470348834991455,0.16203713417053223,0.1538858413696289,studentmath (30),6
2,0,"{2, 38}","{2: 1, 38: 1}",161.99740259740264,"{2, 38}","{2: 1, 38: 1}",161.99740259740264,161.99740259740264,[],0,"{2, 38}","{2: 1, 38: 1}",161.99740259740264,161.99740259740264,[],0,7.0,206,39,0.16066908836364746,0.1580810546875,0.16647696495056152,studentmath (30),6
3,4,"{0, 2, 38}","{0: 1, 2: 1, 38: 1}",167.2069264069264,"{0, 2, 38}","{0: 1, 2: 1, 38: 1}",167.2069264069264,171.2069264069264,"[0, 3, 8, 12]",4,"{0, 2, 38}","{0: 1, 2: 1, 38: 1}",167.2069264069264,171.2069264069264,"[0, 3, 8, 12]",4,7.0,206,39,0.22738003730773926,0.22039389610290527,0.2162032127380371,studentmath (30),6
